新闻id,内容,时间,gold_risk_score,rule_risk_score,score_diff,gold_risk_label,rule_risk_label,label_match,gold_risk_types,rule_risk_types,gold_primary_risk_type,rule_primary_risk_type,primary_type_match,gold_reason,gold_confidence,gold_summary,标题,score_hack,score_fraud,score_regulatory,score_outage,score_stablecoin,score_liquidation,score_whale,score_volatility,score_team,score_solvency,score_infra,score_macro
899,AI趋势 | LLM路由器被曝安全漏洞，窃取加密货币 研究人员表示，26个LLM路由器被发现注入恶意工具调用并窃取凭证。据NS3报道，其中一起案件导致一个价值50万美元的钱包被盗。研究指出，这些中介服务可以读取和更改用户与AI模型之间的流量，随着行业领导者推动AI代理进行加密货币支付，这一安全漏洞引发关注。,2026-04-13 19:39:08,75.0,0.0,75.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""诈骗 / 跑路 / Rug Pull 风险""]",,链上漏洞 / 攻击风险,无明显风险,False,新闻披露LLM路由器存在安全漏洞，导致恶意工具调用和凭证窃取，已造成价值50万美元的钱包被盗，直接威胁用户资产安全。,0.9,LLM路由器安全漏洞被曝光，导致加密货币钱包被盗，引发AI支付安全担忧。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Rhea Finance 遭遇漏洞攻击，损失超 1840 万美元 Rhea Finance 表示，周四的一次漏洞攻击导致其借贷协议损失约 1840 万美元，高于最初估计的 760 万美元。据 NS3 报道，周五的事后分析显示，攻击者利用协议的保证金交易功能，通过精心设计的交换路径进行攻击。Rhea Finance 表示，部分资金已被追回或冻结，其中包括约 434 万 USDT 被冻结。,2026-04-18 05:28:36,85.0,20.0,65.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""偿付能力 / 储备 / 流动性风险""]",,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻明确报道 Rhea Finance 借贷协议因漏洞攻击损失超 1840 万美元，属于重大安全事件，对用户资金和协议稳定性构成直接威胁。,0.95,Rhea Finance 借贷协议遭漏洞攻击，损失超 1840 万美元，部分资金被追回或冻结。,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,Hyperbridge 桥接漏洞损失估计提高至 250 万美元 Hyperbridge 将其 Polkadot 桥接漏洞的损失估计从最初的 23.7 万美元提高到 250 万美元。据 NS3 报道，Hyperbridge 表示，最初认为盗窃仅限于 Ethereum 桥接，但 Base、BNB Chain 和 Arbitrum 上的激励池也受到影响。,2026-04-16 22:13:52,85.0,30.0,55.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""基础设施 / 协议层异常风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻报告了 Hyperbridge 桥接漏洞导致损失从 23.7 万美元大幅提高到 250 万美元，涉及多个链上的激励池，表明存在严重的安全漏洞和攻击事件。,0.95,Hyperbridge 桥接漏洞损失估计提高至 250 万美元，影响多个链上激励池。,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,Bridged Polkadot 攻击者转移资金至 Tornado Cash 据Odaily星球日报报道，Arkham 在 X 平台发文称，Bridged Polkadot 攻击者已将所有资金转移至 Tornado Cash，涉及金额 26.9 万美元。,2026-04-15 16:23:49,85.0,30.0,55.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""诈骗 / 跑路 / Rug Pull 风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻涉及黑客攻击后资金转移至混币器，表明攻击者试图隐匿资产，增加追查难度，对项目安全性和用户信心构成严重威胁。,0.95,Bridged Polkadot 攻击者将 26.9 万美元资金转移至 Tornado Cash。,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Drift 获得 Tether 1.275 亿美元补偿用户 Drift 在本月早些时候遭遇约 3.5 亿美元的黑客损失后，获得了 Tether 提供的 1.275 亿美元资金以补偿用户。据 NS3 报道，这笔资金将用于弥补用户因黑客攻击而遭受的损失。,2026-04-16 21:06:30,80.0,30.0,50.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""偿付能力 / 储备 / 流动性风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻涉及黑客攻击导致约3.5亿美元损失，属于重大安全事件，尽管有补偿措施，但风险仍高。,0.95,Drift因黑客损失3.5亿美元，获Tether提供1.275亿美元补偿用户。,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,Drift将重启为基于USDT的Solana永续合约DEX Drift将利用资金恢复用户资金。据CoinDesk报道，本月客户资产超过2.7亿美元被利用。该协议将重启为基于USDT的Solana永续合约DEX。,2026-04-16 21:01:11,80.0,30.0,50.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""偿付能力 / 储备 / 流动性风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻明确提到客户资产超过2.7亿美元被利用，表明存在重大安全漏洞或攻击事件，对用户资金构成直接威胁。,0.95,Drift协议因2.7亿美元资产被利用，将重启为基于USDT的Solana永续合约DEX。,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,"Zerion 遭遇 AI 社会工程攻击，内部热钱包被盗 10 万美元 Foresight News 消息，Web3 钱包应用 Zerion 披露上周一名团队成员遭遇与朝鲜威胁行为者相关的 AI 社会工程攻击，导致公司内部热钱包约 10 万美元资金被盗。据 Foresight News 报道，用户资金及应用基础设施均未受影响。

事件发生后，Zerion 已主动下线 Web 应用并预计在 48 小时内恢复，同时轮换所有泄露凭证、锁定部署基础设施，并联合 Blockaid、ZeroShadow、ChainPatrol 等安全合作伙伴追踪攻击者钱包，被盗资金地址已向相关执法部门举报。",2026-04-15 14:44:43,75.0,25.0,50.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""诈骗 / 跑路 / Rug Pull 风险""]",,链上漏洞 / 攻击风险,大额转账 / 巨鲸行为风险,False,新闻涉及 AI 社会工程攻击导致热钱包被盗，属于明确的黑客攻击事件，尽管用户资金未受影响，但暴露了内部安全风险。,0.9,Zerion 因 AI 社会工程攻击被盗 10 万美元，已采取措施恢复并追踪攻击者。,,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
410,Grinex 遭黑客攻击，超 13 亿卢布被盗 Grinex 表示，一次黑客攻击导致超过 13 亿卢布（约 1300 万美元）从该交易所被盗。据 NS3 报道，被盗资产已被转换为 TRX，并发送到一个持有约 4590 万 TRX 的地址。Grinex 已暂停运营，提款和账户交易均不可用。,2026-04-16 23:59:21,85.0,36.0,49.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""交易所与系统运维风险"", ""偿付能力 / 储备 / 流动性风险""]",链上漏洞 / 攻击风险|大额转账 / 巨鲸行为风险,链上漏洞 / 攻击风险,大额转账 / 巨鲸行为风险,False,新闻明确报道 Grinex 交易所遭黑客攻击，被盗金额巨大（约1300万美元），并已暂停运营，直接威胁用户资产安全和交易所偿付能力。,0.95,Grinex 交易所遭黑客攻击，被盗超13亿卢布，已暂停运营。,,0.3,0.0,0.0,0.0,0.0,0.0,0.3618,0.0,0.0,0.0,0.0,0.0
12,KelpDAO 黑客攻击影响稳定币市场 KelpDAO 在周六遭遇黑客攻击后，其余波正在影响稳定币市场。据CoinDesk报道，这次攻击的影响并未立即显现，但正在逐渐扩散。,2026-04-20 17:28:35,75.0,30.0,45.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""稳定币异常风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻明确报道 KelpDAO 遭遇黑客攻击，且影响正在扩散至稳定币市场，存在明显的安全漏洞和潜在市场冲击。,0.9,KelpDAO 遭黑客攻击，影响扩散至稳定币市场。,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,以太坊合约疑似遭攻击，损失约 25.7 万美元 据 Foresight News 报道，TenArmor 监测发现以太坊上某合约疑似遭受攻击，损失约 25.7 万美元。该合约中的 uniswapV3SwapCallback 函数似乎缺少适当的访问控制。,2026-04-20 13:03:38,75.0,30.0,45.0,high,low,False,"[""链上漏洞 / 攻击风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻明确报道以太坊合约疑似遭受攻击，损失约25.7万美元，涉及合约漏洞，属于高风险事件。,0.9,以太坊某合约疑似因访问控制漏洞遭攻击，损失约25.7万美元。,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,"KelpDAO 黑客事件导致 Aave TVL 下降 16.78% 据 BlockBeats 报道，4 月 19 日，Defillama 数据显示，KelpDAO 黑客从 Aave 借出大量 ETH。大量鲸鱼出于避险目的从 Aave 提取资金。

受此影响，Aave 的 TVL 跌至 219.66 亿美元，较昨日下降 16.78%。",2026-04-19 11:43:33,75.0,30.0,45.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""偿付能力 / 储备 / 流动性风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻涉及黑客攻击导致大量资金从Aave提取，引发TVL显著下降，存在明显的安全风险和流动性冲击。,0.9,KelpDAO黑客事件导致Aave TVL下降16.78%，鲸鱼避险提取资金。,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,Drift Protocol计划重启，因黑客攻击损失2.85亿美元后获1.5亿美元融资 去中心化金融平台Drift Protocol本月早些时候遭遇黑客攻击，损失约2.85亿美元用户加密货币。据Bloomberg报道，该平台计划重启，并已从以稳定币发行商Tether Holdings SA为首的财团获得约1.5亿美元融资。,2026-04-16 23:02:43,75.0,30.0,45.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""偿付能力 / 储备 / 流动性风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻提及Drift Protocol因黑客攻击损失2.85亿美元，表明存在重大安全漏洞和用户资产损失风险。,0.9,Drift Protocol遭黑客攻击损失2.85亿美元，计划重启并获1.5亿美元融资。,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,以太坊合约遭攻击，损失约 24.2 万美元 据 Foresight News 报道，BlockSec 监测发现，以太坊上的 Hyperbridge HandlerV1 合约遭遇 MMR 证明重放攻击，损失约 24.2 万美元。此漏洞允许攻击者重放先前被接受的证明，并与新请求配对，实现特权操作以牟利。在 HandlerV1 中，重放保护仅验证请求承诺之前未被使用，但证明验证过程未将请求负载绑定到已验证的证明。这种脱节使得有效的历史证明可以与不同的恶意请求重复使用。,2026-04-13 14:03:42,75.0,30.0,45.0,high,low,False,"[""链上漏洞 / 攻击风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻明确报道以太坊合约遭攻击，损失约24.2万美元，涉及MMR证明重放漏洞，直接威胁用户资产安全。,0.95,以太坊Hyperbridge HandlerV1合约遭MMR证明重放攻击，损失约24.2万美元。,,0.3,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Tether 冻结 Rhea Finance 黑客地址中的 329 万枚 USDT 据 Foresight News 报道，Tether 首席执行官 Paolo Ardoino 发推表示，Tether 已冻结 Rhea Finance 黑客地址中的 329 万枚 USDT。,2026-04-17 09:33:35,70.0,30.0,40.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""诈骗 / 跑路 / Rug Pull 风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻涉及黑客攻击事件，Tether 冻结资金表明存在安全漏洞和资产风险，可能影响市场信心。,0.9,Tether 冻结 Rhea Finance 黑客地址中的 329 万枚 USDT。,,0.3,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
