新闻id,内容,时间,gold_risk_score,rule_risk_score,score_diff,gold_risk_label,rule_risk_label,label_match,gold_risk_types,rule_risk_types,gold_primary_risk_type,rule_primary_risk_type,primary_type_match,gold_reason,gold_confidence,gold_summary,标题,score_hack,score_fraud,score_regulatory,score_outage,score_stablecoin,score_liquidation,score_whale,score_volatility,score_team,score_solvency,score_infra,score_macro
8,Bitcoin价格高于最大痛苦点，交易者面临潜在挤压 Bitcoin价格高于最大痛苦点，交易者面临潜在挤压或回调。据CoinDesk报道，市场在75K位置上有大量持仓，可能导致价格回落至“最大痛苦”到期点。,2026-04-20 17:55:19,35.0,0.0,35.0,low,low,True,"[""异常行情波动风险""]",,异常行情波动风险,无明显风险,False,新闻提到比特币价格高于最大痛苦点，可能导致价格回落，存在潜在回调风险，但未涉及极端事件。,0.8,比特币价格高于最大痛苦点，交易者面临潜在挤压或回调风险。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,BIS 总经理警告大型美元稳定币可能威胁金融稳定 BIS 总经理 Pablo Hernández de Cos 警告称，如果大型美元稳定币增长到足以与传统货币竞争，可能会威胁金融稳定和经济政策。据 NS3 报道，他指出，USDT 和 USDC 更像投资产品而非现金，因为存在赎回摩擦和偏离面值的情况。此番言论正值欧洲、英国和瑞士完善不同的稳定币监管方法之际。,2026-04-20 17:25:38,35.0,0.0,35.0,low,low,True,"[""监管与法律风险""]",监管与法律风险,监管与法律风险,无明显风险,False,新闻涉及监管机构对稳定币的警告，可能引发市场对监管收紧的担忧，但未直接导致负面事件。,0.8,BIS总经理警告大型美元稳定币可能威胁金融稳定，提及USDT和USDC风险。,,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,"Hyperliquid 早期贡献者开立 5 倍杠杆 HYPE 空单 据 BlockBeats 报道，Hyperinsight 监测显示，过去 10 分钟内，Hyperliquid 早期贡献者 Loracle 地址开立 5 倍杠杆 HYPE 空单，规模达 2.9 万枚，均价 41.04 美元。

该地址为 Hypurrfun 创始人，曾在 HYPE 自 20 美元反弹期间大举做多，规模一度超 4000 万美元。",2026-04-20 16:23:41,35.0,0.0,35.0,low,low,True,"[""大额转账 / 巨鲸行为风险""]",大额转账 / 巨鲸行为风险,大额转账 / 巨鲸行为风险,无明显风险,False,早期贡献者开立大额杠杆空单，可能引发市场抛售担忧，但未明确负面事件。,0.7,Hyperliquid早期贡献者开立2.9万枚HYPE空单，均价41.04美元。,,0.0,0.0,0.0,0.0,0.0,0.0,0.4537,0.0,0.0,0.0,0.0,0.0
74,"法国加密货币绑架案频发，内政部拟推新措施应对 法国今年至少报告 41 起与加密货币相关的绑架和入室抢劫案，平均每 2.5 天发生一起。据Odaily星球日报报道，内政部代表部部长 Jean-Didier Berger 表示，正与内政部长 Laurent Nuñez 准备一系列新措施以应对该问题。

扳手攻击通过身体暴力强迫受害者转账加密资产。Certik 与 Jameson Lopp 数据显示，2025 年全球核实的身体强迫事件达 72 起，同比增长 75%。攻击者从寻找钱包转向猎杀个人，通过社交媒体和泄露数据锁定目标。由于加密交易不可逆，攻击者常将非法所得兑换为稳定币并跨链转移以逃避追查。专家建议使用多重签名、提款延迟和支出限制等工具降低被攻击风险。",2026-04-20 10:43:56,35.0,0.0,35.0,low,low,True,"[""诈骗 / 跑路 / Rug Pull 风险""]",链上漏洞 / 攻击风险,诈骗 / 跑路 / Rug Pull 风险,无明显风险,False,新闻描述了加密货币相关的绑架和抢劫案件频发，涉及身体暴力强迫转账，属于诈骗类风险，但主要针对个人而非市场系统性冲击。,0.85,法国加密货币绑架案频发，内政部拟推新措施应对，涉及身体强迫转账事件增长。,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,韩国数字资产基本法立法再度延迟，交易所股权限制引发宪法争议 据朝鲜日报商业版报道，韩国数字资产第二阶段立法（《数字资产基本法》）推进再度受阻。执政党与在野党虽同意于4月27日召开国会国政调查委员会小委员会，但由于政府草案至今未能定稿，各方研判该法案正式讨论的可能性极低。最大争议焦点为限制数字资产交易所大股东持股比例的相关条款，韩国国会立法调查处已两度指出该条款存在违宪隐患，前宪法法院法官等法律界人士亦持相同立场。加之执政党5月初进行党团选举、6月举行地方选举，立法优先级进一步下降。相比之下，要求建立以银行为核心的韩元稳定币联盟条款，目前似乎正逐步获得接受。,2026-04-20 09:09:59,35.0,0.0,35.0,low,low,True,"[""监管与法律风险""]",监管与法律风险,监管与法律风险,无明显风险,False,新闻涉及韩国数字资产立法延迟和违宪争议，可能增加市场不确定性，但未直接导致严重负面事件。,0.8,韩国数字资产基本法立法延迟，交易所股权限制条款引发违宪争议。,,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,EasyDNS 承认 ENS 网关 eth.limo 短暂劫持事件 EasyDNS 承认对 ENS 网关 eth.limo 的短暂劫持负责，该网关的通配符 DNS 记录覆盖约 200 万个 .eth 域名。据 NS3 报道，攻击者在注册商处使用社会工程手段，但 eth.limo 表示 DNSSEC 阻止了恶意 DNS 答复，目前尚无用户受到影响。EasyDNS CEO Mark Jeftovic 表示，这是 28 年来首次成功针对 EasyDNS 客户的社会工程攻击。,2026-04-20 03:27:53,35.0,0.0,35.0,low,low,True,"[""基础设施 / 协议层异常风险""]",链上漏洞 / 攻击风险,基础设施 / 协议层异常风险,无明显风险,False,新闻涉及 DNS 劫持事件，可能影响 ENS 网关和域名访问，但攻击被阻止且无用户受损，风险较低。,0.8,EasyDNS 承认 ENS 网关 eth.limo 遭短暂 DNS 劫持，攻击被阻止，无用户受影响。,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,地缘政治 | 伊朗关闭霍尔木兹海峡，合成油期货交易激增 据 NS3 报道，随着霍尔木兹海峡的冲突加剧，Crypto交易者在Hyperliquid平台上推动超过5亿美元的合成油期货交易。布伦特原油价格突破每桶90美元，WTI合约从周五下午传统商品交易所的79美元收盘价上涨至86美元。伊朗在宣布重新开放一天后关闭了海峡，导致Hyperliquid合成市场的未平仓合约创下超过20亿美元的纪录，交易者在传统市场关闭期间寻求周末对冲。,2026-04-20 00:03:49,35.0,0.0,35.0,low,low,True,"[""异常行情波动风险"", ""宏观 / 政策冲击风险""]",宏观 / 政策冲击风险,宏观 / 政策冲击风险,无明显风险,False,地缘政治事件导致油价飙升和合成油期货交易激增，可能引发加密货币市场波动，但新闻未直接提及负面风险事件。,0.8,伊朗关闭霍尔木兹海峡，推动Hyperliquid平台合成油期货交易激增，油价上涨。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
129,北卡罗来纳银行协会呼吁全面禁止稳定币收益 北卡罗来纳银行协会本周敦促会员银行联系参议员汤姆·蒂利斯（Thom Tillis），寻求在《CLARITY法案》中全面禁止稳定币收益。据 NS3 报道，该协会认为，尽管三月的妥协方案仍允许存款流入稳定币，但白宫经济顾问委员会的报告指出，全面收益允许仅会取代21亿美元的贷款，占总贷款的0.02%。此举在参议院银行委员会计划于四月下旬进行标记之前提出，而众议院已于2025年7月以294票对134票通过了该法案。,2026-04-19 19:40:24,35.0,0.0,35.0,low,low,True,"[""监管与法律风险""]",监管与法律风险,监管与法律风险,无明显风险,False,新闻涉及银行协会呼吁禁止稳定币收益，可能引发监管不确定性，但当前法案已通过众议院，风险相对有限。,0.8,北卡罗来纳银行协会呼吁在法案中全面禁止稳定币收益。,,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Uniswap治理页面遭遇DDoS攻击，封锁部分腾讯云IP段 据社区用户消息，近日无法访问 Uniswap 治理页面（gov.uniswap.org）。据 Foresight News 报道，Uniswap 官方回复称，部分腾讯云基础设施 IP 段对该页面发起大规模自动化访问，频率已达 DDoS 攻击级别。为保护页面稳定性，Uniswap 已封锁相关 IP 段。使用同一 IP 段节点的 VPN 用户将受到影响，建议切换至其他地区或非腾讯云节点以恢复正常访问。目前攻击者身份及动机不明。,2026-04-19 13:23:32,35.0,0.0,35.0,low,low,True,"[""基础设施 / 协议层异常风险""]",链上漏洞 / 攻击风险,基础设施 / 协议层异常风险,无明显风险,False,新闻涉及DDoS攻击导致治理页面访问受限，但已通过封锁IP段缓解，未造成资金损失或协议漏洞，风险较低。,0.85,Uniswap治理页面遭DDoS攻击，封锁腾讯云IP段，用户访问受影响。,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,"美国财政部扩大金融监控权力，OFAC 制裁名单涉及 518 个比特币地址 Galaxy Digital 研究主管 Alex Thorn 发推表示，美国财政部海外资产控制办公室（OFAC）制裁名单中历史上共涉及 518 个比特币地址。据 Foresight News 报道，这些地址累计接收 249,814 枚 BTC、发送 239,708 枚 BTC，目前净持有约 9306 枚 BTC。Thorn 指出，OFAC 制裁仅是美国拦截非法资产的手段之一，《CLARITY 法案》将进一步扩大财政部相关权力，他认为该法案是自《美国爱国者法案》以来规模最大的金融监控权力扩张。",2026-04-19 09:33:34,35.0,0.0,35.0,low,low,True,"[""监管与法律风险""]",监管与法律风险|宏观 / 政策冲击风险,监管与法律风险,无明显风险,False,新闻涉及美国财政部扩大金融监控权力，可能增加加密货币监管不确定性，但未直接导致市场冲击或负面事件。,0.85,美国财政部制裁涉及518个比特币地址，CLARITY法案将扩大金融监控权力。,,0.0,0.0,0.3,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.45
