新闻id,内容,时间,gold_risk_score,rule_risk_score,score_diff,gold_risk_label,rule_risk_label,label_match,gold_risk_types,rule_risk_types,gold_primary_risk_type,rule_primary_risk_type,primary_type_match,gold_reason,gold_confidence,gold_summary,标题,score_hack,score_fraud,score_regulatory,score_outage,score_stablecoin,score_liquidation,score_whale,score_volatility,score_team,score_solvency,score_infra,score_macro
2,Bitcoin价格波动引发市场关注 Bitcoin价格经历50%的下滑后部分回升，交易员密切关注拉斯维加斯事件是否标志着Bitcoin的另一个短期高点。据CoinDesk报道，市场对Bitcoin的未来走势充满期待。,2026-04-20 18:25:00,35.0,0.0,35.0,low,low,True,"[""异常行情波动风险""]",,异常行情波动风险,无明显风险,False,新闻提到Bitcoin价格经历50%下滑后回升，属于异常波动，可能引发市场关注和交易风险，但未涉及极端负面事件。,0.8,Bitcoin价格波动50%后回升，市场关注短期高点。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,资产代币化平台 BRIX 推迟上线，因 DeFi 安全事件 Foresight News 消息，资产代币化平台 BRIX 将推迟至 4 月 23 日上线。据 Foresight News 报道，官方表示，由于 DeFi 领域近期发生安全事件，不希望在生态系统处于不安状态下发布。BRIX 将与所有集成合作伙伴核对并检查设置。此前消息，Brix 曾于 4 月 15 日完成 550 万美元融资，Yapi Kredi 的风险投资部门 FRWRD 等参投。,2026-04-20 12:53:35,35.0,0.0,35.0,low,low,True,"[""链上漏洞 / 攻击风险"", ""项目治理 / 团队异常风险""]",,链上漏洞 / 攻击风险,无明显风险,False,新闻提及DeFi安全事件导致项目推迟上线，表明存在潜在安全风险，但未直接涉及具体攻击或损失。,0.8,资产代币化平台BRIX因DeFi安全事件推迟上线至4月23日。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,地缘政治 | 伊朗关闭霍尔木兹海峡，合成油期货交易激增 据 NS3 报道，随着霍尔木兹海峡的冲突加剧，Crypto交易者在Hyperliquid平台上推动超过5亿美元的合成油期货交易。布伦特原油价格突破每桶90美元，WTI合约从周五下午传统商品交易所的79美元收盘价上涨至86美元。伊朗在宣布重新开放一天后关闭了海峡，导致Hyperliquid合成市场的未平仓合约创下超过20亿美元的纪录，交易者在传统市场关闭期间寻求周末对冲。,2026-04-20 00:03:49,35.0,0.0,35.0,low,low,True,"[""异常行情波动风险"", ""宏观 / 政策冲击风险""]",,宏观 / 政策冲击风险,无明显风险,False,地缘政治事件导致油价飙升和合成油期货交易激增，可能引发加密货币市场波动，但新闻未直接提及负面风险事件。,0.8,伊朗关闭霍尔木兹海峡，推动Hyperliquid平台合成油期货交易激增，油价上涨。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Meme 币市值短时突破 2000 万美元 ETH 链上的 Meme 币 ASTEROID 市值短时突破 2000 万美元，现报 1920 万美元。据 Odaily 星球日报报道，Meme 币价格波动较大，投资者需注意风险。Meme 币普遍缺乏实际应用场景，更多依赖情绪炒作，入场需谨慎。,2026-04-17 15:13:54,35.0,0.0,35.0,low,low,True,"[""异常行情波动风险""]",,异常行情波动风险,无明显风险,False,新闻提到Meme币价格波动较大，依赖情绪炒作，存在投资风险，但未涉及具体负面事件或严重冲击。,0.8,Meme币ASTEROID市值短时突破2000万美元，价格波动大，依赖炒作。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Bitcoin价格回升至75000美元以上面临信任危机 Bitcoin价格回升至75000美元以上，但市场信任度不足。据Bloomberg报道，持有最大杠杆的交易者对此持怀疑态度，认为市场缺乏足够的支撑。,2026-04-17 14:15:42,35.0,0.0,35.0,low,low,True,"[""异常行情波动风险""]",,异常行情波动风险,无明显风险,False,新闻提到价格回升但市场信任度不足，持有最大杠杆的交易者持怀疑态度，表明存在潜在的市场信心和波动风险。,0.8,比特币价格回升至75000美元以上，但市场信任度不足，杠杆交易者持怀疑态度。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,"Strategy STRC 销售筹资超 12 亿美元，或用于购买 29,914 BTC Strategy 本周通过 STRC 销售可能筹集了超过 12 亿美元，据 NS3 报道，这笔资金可能用于购买多达 29,914 枚 BTC。Coffeezilla 随后发布了一段 18 分钟的视频，批评其 11.5% 的优先股股息，并警告 STRC 不是受保险的储蓄产品。",2026-04-17 02:03:11,35.0,0.0,35.0,low,low,True,"[""诈骗 / 跑路 / Rug Pull 风险""]",,诈骗 / 跑路 / Rug Pull 风险,无明显风险,False,新闻提到 Coffeezilla 批评其优先股股息并警告 STRC 不是受保险的储蓄产品，暗示可能存在误导或欺诈风险，但未涉及直接负面事件如黑客攻击或监管处罚。,0.7,Strategy STRC 销售筹资超 12 亿美元，可能用于购买 BTC，但被批评股息和产品风险。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,加密货币大户在关键平衡区附近准备出售 据CoinDesk报道，宏观驱动的ETF资金流入推动了价格上涨，但CryptoQuant数据显示，大型持有者正在关键平衡区附近准备出售。,2026-04-16 15:08:56,35.0,0.0,35.0,low,low,True,"[""大额转账 / 巨鲸行为风险""]",,大额转账 / 巨鲸行为风险,无明显风险,False,新闻提到大型持有者在关键平衡区附近准备出售，可能引发市场抛售压力，但未明确发生大规模抛售或异常波动。,0.7,加密货币大户在关键平衡区附近准备出售，可能影响市场。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,中本聪时代比特币 OG 转移 1000 枚 BTC，或准备出售 据 Onchain Lens 监测，中本聪时代的一位比特币 OG 将价值 7403 万美元的 1000 枚 BTC 转移至 2 个新建钱包，可能准备出售。据 Odaily星球日报报道，该钱包目前仍持有 1833 枚 BTC，价值 1.356 亿美元。,2026-04-15 18:30:13,35.0,0.0,35.0,low,low,True,"[""大额转账 / 巨鲸行为风险""]",,大额转账 / 巨鲸行为风险,无明显风险,False,新闻提到中本聪时代比特币OG转移1000枚BTC至新建钱包，可能准备出售，这属于巨鲸行为，可能对市场造成抛压，但未明确发生实际出售或价格冲击。,0.7,比特币OG转移1000枚BTC至新建钱包，或准备出售。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,"散户抛售以太坊，Santiment称市场上涨或为牛市陷阱 加密市场研究机构Santiment在社交媒体上表示，伴随市场上涨，散户小投资者正在大量抛售以太坊。据 BlockBeats 报道，仅在过去两天内，持有 0.01 个 ETH 或更少的钱包就减少了 1,791 枚 ETH。大众认为自 3 月 29 日以来这波 17% 的上涨是牛市陷阱，而这反而增强了这轮看涨势头持续的可能性。",2026-04-15 12:13:59,35.0,0.0,35.0,low,low,True,"[""异常行情波动风险""]",,异常行情波动风险,无明显风险,False,新闻提到散户抛售和市场上涨可能为牛市陷阱，暗示市场情绪波动和潜在回调风险，但未涉及严重负面事件。,0.8,散户抛售以太坊，市场上涨被疑为牛市陷阱。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,鲸鱼账户“pension-usdt.eth”在BTC和ETH空头头寸上浮亏超1.17亿美元 Onchain Lens在 X（原Twitter）表示，随着市场上涨，鲸鱼账户“pension-usdt.eth”在其BTC和ETH的3倍空头头寸上浮动亏损超过1.17亿美元。,2026-04-14 22:53:44,35.0,0.0,35.0,low,low,True,"[""爆仓 / 清算风险""]",,爆仓 / 清算风险,无明显风险,False,新闻描述鲸鱼账户在BTC和ETH空头头寸上出现大幅浮动亏损，可能面临爆仓或清算风险，但未明确发生实际损失或市场冲击。,0.8,鲸鱼账户在BTC和ETH空头头寸上浮动亏损超1.17亿美元。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
