新闻id,内容,时间,gold_risk_score,rule_risk_score,score_diff,gold_risk_label,rule_risk_label,label_match,gold_risk_types,rule_risk_types,gold_primary_risk_type,rule_primary_risk_type,primary_type_match,gold_reason,gold_confidence,gold_summary,标题,score_hack,score_fraud,score_regulatory,score_outage,score_stablecoin,score_liquidation,score_whale,score_volatility,score_team,score_solvency,score_infra,score_macro
898,"RAVE币集中度高，团队控制超98%供应量 据 NS3 报道，Crypto分析师MLM指出，Ravedao团队有效控制了超过98%的RAVE供应量，其中一个推测的团队钱包持有95.3%，其他疑似内部人士持有的交易所钱包也增加了总量。MLM表示，这种集中度将使RAVE的有效市值接近2亿美元，而CoinMarketCap列出的代币价格为9.47美元，完全稀释估值约为94.7亿美元，七天内上涨了3,747.59%。",2026-04-13 19:50:59,85.0,12.0,73.0,high,low,False,"[""诈骗 / 跑路 / Rug Pull 风险"", ""项目治理 / 团队异常风险"", ""偿付能力 / 储备 / 流动性风险""]",,诈骗 / 跑路 / Rug Pull 风险,无明显风险,False,团队控制超98%供应量，集中度极高，存在操纵市场和跑路风险，且代币价格短期内暴涨，风险显著。,0.95,RAVE币团队控制超98%供应量，集中度高，代币价格短期暴涨。,,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Rhea Finance 遭遇漏洞攻击，损失超 1840 万美元 Rhea Finance 表示，周四的一次漏洞攻击导致其借贷协议损失约 1840 万美元，高于最初估计的 760 万美元。据 NS3 报道，周五的事后分析显示，攻击者利用协议的保证金交易功能，通过精心设计的交换路径进行攻击。Rhea Finance 表示，部分资金已被追回或冻结，其中包括约 434 万 USDT 被冻结。,2026-04-18 05:28:36,85.0,27.0,58.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""偿付能力 / 储备 / 流动性风险""]",,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻明确报道 Rhea Finance 借贷协议因漏洞攻击损失超 1840 万美元，属于重大安全事件，对用户资金和协议稳定性构成直接威胁。,0.95,Rhea Finance 借贷协议遭漏洞攻击，损失超 1840 万美元，部分资金被追回或冻结。,,0.2685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,"KelpDAO 遭漏洞攻击，凭空铸造 11.65 万枚 rsETH 据 BlockBeats 报道，链上分析师余烬监测到 KelpDAO 今日凌晨遭遇漏洞攻击，黑客凭空铸造 11.65 万枚 rsETH。

大部分 rsETH 被存入 Aave 作为抵押借出 ETH，少部分被直接出售换成 ETH。黑客通过抵押与抛售共获取 106,466 枚 ETH。",2026-04-19 10:26:37,85.0,35.0,50.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""诈骗 / 跑路 / Rug Pull 风险"", ""偿付能力 / 储备 / 流动性风险""]",链上漏洞 / 攻击风险|异常行情波动风险,链上漏洞 / 攻击风险,异常行情波动风险,False,新闻明确报道 KelpDAO 遭遇漏洞攻击，黑客凭空铸造大量 rsETH 并获取巨额 ETH，直接威胁项目安全、用户资产和流动性。,0.95,KelpDAO 遭漏洞攻击，黑客凭空铸造 11.65 万枚 rsETH 并获取 10.6 万枚 ETH。,,0.3,0.0,0.0,0.0,0.0,0.0,0.22,0.35,0.0,0.0,0.0,0.0
797,以太坊 Saturn 协议存在严重漏洞，用户资金面临冻结风险 4 月 14 日，安全机构 Innora 发布报告称，以太坊理财协议 Saturn 存在两个严重漏洞。据 BlockBeats 报道，提款冻结漏洞可能导致用户资金被锁死，最短 30 天，极端情况下无限期冻结。协议特权地址每次操作可截留 33.33% 的资金，单次最多截留约 15.7 万美元，总风险高达 426 万美元。Innora 指出，Saturn 90% 以上资产由特权地址「链下」管理，用户完全依赖信任。截至报告发布时，漏洞仍未修复。,2026-04-14 18:13:57,85.0,35.0,50.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""偿付能力 / 储备 / 流动性风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻明确报道以太坊 Saturn 协议存在严重漏洞，可能导致用户资金被冻结或截留，总风险高达 426 万美元，且漏洞未修复，直接威胁用户资产安全。,0.95,以太坊 Saturn 协议被曝存在严重漏洞，用户资金面临冻结和截留风险，总风险达 426 万美元。,,0.35,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0
12,KelpDAO 黑客攻击影响稳定币市场 KelpDAO 在周六遭遇黑客攻击后，其余波正在影响稳定币市场。据CoinDesk报道，这次攻击的影响并未立即显现，但正在逐渐扩散。,2026-04-20 17:28:35,75.0,30.0,45.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""稳定币异常风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻明确报道 KelpDAO 遭遇黑客攻击，且影响正在扩散至稳定币市场，存在明显的安全漏洞和潜在市场冲击。,0.9,KelpDAO 遭黑客攻击，影响扩散至稳定币市场。,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,以太坊再质押协议Kelp暂停rsETH合约，调查可疑跨链活动 以太坊再质押协议Kelp官方确认，存在涉及rsETH的可疑跨链活动。目前已暂停主网及多个L2上的rsETH合约。据Odaily星球日报报道，Kelp已对攻击事件启动调查，并与LayerZero、Unichain、审计机构和安全专家合作进行根本原因分析（RCA）。后续将发布事件分析。,2026-04-19 10:03:47,75.0,30.0,45.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""基础设施 / 协议层异常风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻明确提到存在可疑跨链活动，协议已暂停合约并启动调查，表明可能遭受攻击或漏洞利用，对用户资产和协议安全构成高风险。,0.9,Kelp协议因可疑跨链活动暂停rsETH合约，正调查攻击事件。,,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,香港警方揭露AI量化交易骗局，女子被骗770万港元 据 ChainCatcher 报道，香港警方披露一起以“AI量化交易”为噱头的加密货币诈骗案件，一名女子被骗约770万港元。骗子冒充“投资专家”，通过Telegram接触受害者，声称利用“量化交易”“AI算法”可实现高收益。受害者多次转出USDT及ETH至指定地址，尝试提现时才发现被骗。警方提醒，加密货币虽有高收益潜力，但伴随高风险，公众应警惕高回报、低风险的骗局。,2026-04-19 15:43:39,75.0,35.0,40.0,high,low,False,"[""诈骗 / 跑路 / Rug Pull 风险""]",链上漏洞 / 攻击风险|诈骗 / 跑路 / Rug Pull 风险,诈骗 / 跑路 / Rug Pull 风险,诈骗 / 跑路 / Rug Pull 风险,True,新闻明确报道了加密货币诈骗案件，涉及高额资金损失，直接威胁投资者财产安全。,0.95,香港警方揭露AI量化交易骗局，女子被骗770万港元。,,0.3,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,"Odin Fun 平台遭遇攻击，团队将发布更新 据 Foresight News 报道，Odin Fun 联合创始人 Bob Bodily 发推表示，团队将在接下来的 24 小时内发布攻击事件更新。

Odin Fun 平台将在未来 48 小时内尝试恢复交易。此前，Odin Fun 于 4 月 1 日出现异常大额抛售，主要涉及少数几个 Meme 币，随后多用户报告账户余额异常、BTC 和代币被异常提取。",2026-04-16 15:43:37,75.0,35.0,40.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""交易所与系统运维风险""]",链上漏洞 / 攻击风险|异常行情波动风险,链上漏洞 / 攻击风险,异常行情波动风险,False,新闻明确报道平台遭遇攻击，导致用户资产被异常提取，属于严重安全事件。,0.9,Odin Fun 平台遭攻击，用户资产被异常提取，团队计划恢复交易。,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0
687,"Zerion 遭遇 AI 社会工程攻击，内部热钱包被盗 10 万美元 Foresight News 消息，Web3 钱包应用 Zerion 披露上周一名团队成员遭遇与朝鲜威胁行为者相关的 AI 社会工程攻击，导致公司内部热钱包约 10 万美元资金被盗。据 Foresight News 报道，用户资金及应用基础设施均未受影响。

事件发生后，Zerion 已主动下线 Web 应用并预计在 48 小时内恢复，同时轮换所有泄露凭证、锁定部署基础设施，并联合 Blockaid、ZeroShadow、ChainPatrol 等安全合作伙伴追踪攻击者钱包，被盗资金地址已向相关执法部门举报。",2026-04-15 14:44:43,75.0,35.0,40.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""诈骗 / 跑路 / Rug Pull 风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻涉及 AI 社会工程攻击导致热钱包被盗，属于明确的黑客攻击事件，尽管用户资金未受影响，但暴露了内部安全风险。,0.9,Zerion 因 AI 社会工程攻击被盗 10 万美元，已采取措施恢复并追踪攻击者。,,0.35,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
373,Tether 冻结 Rhea Finance 黑客地址中的 329 万枚 USDT 据 Foresight News 报道，Tether 首席执行官 Paolo Ardoino 发推表示，Tether 已冻结 Rhea Finance 黑客地址中的 329 万枚 USDT。,2026-04-17 09:33:35,70.0,30.0,40.0,high,low,False,"[""链上漏洞 / 攻击风险"", ""诈骗 / 跑路 / Rug Pull 风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻涉及黑客攻击事件，Tether 冻结资金表明存在安全漏洞和资产风险，可能影响市场信心。,0.9,Tether 冻结 Rhea Finance 黑客地址中的 329 万枚 USDT。,,0.3,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
