新闻id,内容,时间,gold_risk_score,rule_risk_score,score_diff,gold_risk_label,rule_risk_label,label_match,gold_risk_types,rule_risk_types,gold_primary_risk_type,rule_primary_risk_type,primary_type_match,gold_reason,gold_confidence,gold_summary,标题,score_hack,score_fraud,score_regulatory,score_outage,score_stablecoin,score_liquidation,score_whale,score_volatility,score_team,score_solvency,score_infra,score_macro
864,AI趋势 | Anthropic的Claude Mythos Preview完成复杂网络攻击模拟 英国的AI安全研究所表示，Anthropic的Claude Mythos Preview完成了一项32步的企业网络攻击模拟，成为首个无需人类协助完成该任务的AI模型。据NS3报道，该研究所还指出，Mythos Preview在专家级夺旗任务中达到了73%的成功率。Anthropic已限制该模型的访问，仅向安全研究公司开放，而非公开发布。,2026-04-14 01:49:30,0.0,90.0,90.0,low,high,False,[],链上漏洞 / 攻击风险|异常行情波动风险,无明显风险,链上漏洞 / 攻击风险,False,新闻内容描述AI模型完成网络攻击模拟，但未涉及加密货币市场、项目、交易所或投资者的直接风险信号。,0.95,Anthropic的Claude Mythos Preview完成企业网络攻击模拟，访问受限。,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6845,0.0,0.0,0.0,0.0
723,AI趋势 | OpenAI推出新AI模型，提升软件安全漏洞检测能力 OpenAI推出了一款新AI模型，旨在更好地识别软件安全漏洞，目前仅对部分用户开放。Bloomberg 在 X（原 Twitter）发文表示，此举正值竞争对手Anthropic宣布有限发布其AI工具Mythos一周后。,2026-04-15 04:08:51,0.0,90.0,90.0,low,high,False,[],链上漏洞 / 攻击风险,无明显风险,链上漏洞 / 攻击风险,False,新闻内容仅涉及AI模型发布和行业竞争动态，未提及加密货币市场、项目、交易所或投资者的具体风险信号。,0.95,OpenAI推出新AI模型用于软件安全漏洞检测，与Anthropic竞争。,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,AI趋势 | 小红书举办黑客松巅峰赛，吸引了两百名选手参与 2026年4月7日~10日，小红书在张江举办了一场黑客松巅峰赛。 据 PANews 报道，比赛吸引了两百名选手参与，他们在四十八小时内封闭开发，从零开始制作 AI 软件或硬件产品。此次活动为AI时代的创业者提供了一个展示和交流的平台，激发了更多人对AI创新的兴趣。,2026-04-13 20:45:22,0.0,90.0,90.0,low,high,False,[],链上漏洞 / 攻击风险,无明显风险,链上漏洞 / 攻击风险,False,新闻内容为普通行业动态，描述小红书举办AI黑客松活动，无负面风险信号。,0.95,小红书举办AI黑客松巅峰赛，吸引两百名选手参与开发。,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,去中心化交易所市场份额变化：Kyber 领先 Kyber 在过去一年中以约 31% 的市场份额领跑以太坊去中心化交易所聚合器。据 NS3 报道，CowSwap 占据 22%，而 1inch 的市场份额从大约 30% 降至 15%。这些数据基于直接面向聚合器的交易量，不包括闪电贷交易。,2026-04-16 05:33:09,0.0,90.0,90.0,low,high,False,[],链上漏洞 / 攻击风险|异常行情波动风险,无明显风险,链上漏洞 / 攻击风险,False,新闻仅报道去中心化交易所市场份额变化，属于普通行业动态，无明显负面风险信号。,0.95,Kyber 以 31% 市场份额领先以太坊 DEX 聚合器，CowSwap 占 22%，1inch 份额下降。,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5733,0.0,0.0,0.0,0.0
185,"犹他州医疗机构遭黑客攻击，逾五万人数据泄露 犹他州的 Rocky Mountain Associated Physicians 近日披露了一起黑客事件，影响了 50,640 人的数据安全。据 NS3 报道，未经授权的攻击者访问了包含患者数据的系统。泄露的数据可能包括个人信息、医疗记录、保险信息以及部分人的财务信息。",2026-04-18 22:42:55,0.0,90.0,90.0,low,high,False,[],链上漏洞 / 攻击风险,无明显风险,链上漏洞 / 攻击风险,False,新闻内容涉及传统医疗机构的数据泄露，与加密货币市场、项目、交易所、协议或投资者无直接关联，未提及任何加密货币相关风险信号。,0.95,犹他州医疗机构遭黑客攻击，导致五万多人数据泄露。,,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,X平台Cashtags功能推动全球交易量达10亿美元 据Odaily星球日报报道，X产品负责人Nikita Bier表示，自本周二晚间Cashtags上线以来，X平台已在全球范围内推动约10亿美元的交易量。该数据来自平台初期试点阶段，显示出社交平台与交易功能结合后，对市场流动性与用户参与度的显著拉动效应。Cashtags支持用户在搜索或发布包含Cashtag或合约地址的内容时，可直接查看对应股票或加密资产的实时数据及价格图表。,2026-04-17 23:03:40,0.0,85.0,85.0,low,high,False,[],爆仓 / 清算风险|大额转账 / 巨鲸行为风险,无明显风险,爆仓 / 清算风险,False,新闻内容为X平台Cashtags功能上线后的交易量增长报告，属于普通行业动态和产品推广，未提及任何负面风险信号。,0.95,X平台Cashtags功能上线后推动全球交易量达10亿美元，显示社交与交易结合效应。,,0.0,0.0,0.0,0.0,0.0,0.85,0.75,0.0,0.0,0.0,0.0,0.0
408,"Zonda 冷钱包无法访问，CEO 否认资金挪用 Zonda 表示，一个持有 4,503 枚 BTC 的冷钱包无法访问，价值约 3.34 亿美元，因为其私钥未被移交。CEO Przemysław Kral 表示，私钥本应在公司交接过程中转移。据 NS3 报道，Kral 否认挪用资金，并称负面媒体报道引发了异常的提款请求。",2026-04-17 00:02:32,85.0,0.0,85.0,high,low,False,"[""交易所与系统运维风险"", ""偿付能力 / 储备 / 流动性风险"", ""诈骗 / 跑路 / Rug Pull 风险""]",,交易所与系统运维风险,无明显风险,False,交易所冷钱包无法访问导致巨额资产损失，可能引发用户提款潮和流动性危机。,0.9,"Zonda交易所冷钱包无法访问，涉及4,503枚BTC，CEO否认挪用资金。",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,"股票市场 | 闪迪将纳入纳斯达克 100 指数，股价创历史新高 BlockBeats 消息，4 月 14 日，上周五纳斯达克宣布闪迪（SNDK）将于 2026 年 4 月 20 日开盘前正式纳入纳斯达克 100 指数成分股。

据 BlockBeats 报道，受此消息影响，SNDK 股价在周一盘中及今日夜盘累计上涨超 14%，创历史新高。Hyperliquid 平台 SNDK 合约24小时涨幅达 13.8%。

据 Hyperinsight 监测，行情走强令链上多头悉数转盈。交易员 CBB 自 4 月 6 日起转向布局 SNDK 多单，持仓规模达 673 万美元，浮盈 73 万美元，现为 Hyperliquid 上 SNDK 最大多头。",2026-04-14 14:13:57,0.0,84.0,84.0,low,high,False,[],爆仓 / 清算风险|大额转账 / 巨鲸行为风险|异常行情波动风险,无明显风险,爆仓 / 清算风险,False,新闻内容为闪迪被纳入纳斯达克100指数的正面消息，涉及股价上涨和交易员盈利，无负面风险信号。,0.95,闪迪将纳入纳斯达克100指数，股价上涨创历史新高。,,0.0,0.0,0.0,0.0,0.0,0.8408,0.7468,0.4537,0.0,0.0,0.0,0.0
904,Circle CEO：USDC 不太可能用于霍尔木兹海峡的伊朗相关通行费 Circle CEO Jeremy Allaire 表示，由于受制裁的行为面临资产冻结的高风险，USDC 极不可能用于霍尔木兹海峡的伊朗相关通行费。据 NS3 报道，Allaire 还指出，Circle 只能在执法部门或法院的指示下冻结钱包，此前因 Drift Protocol 价值 2.85 亿美元的漏洞遭到批评。此外，Allaire 表示 Circle 不计划自行发行韩元稳定币。,2026-04-13 18:38:52,15.0,98.0,83.0,low,high,False,"[""监管与法律风险""]",链上漏洞 / 攻击风险|监管与法律风险,监管与法律风险,链上漏洞 / 攻击风险,False,新闻主要涉及 Circle CEO 澄清 USDC 不会用于受制裁活动，并提及资产冻结风险，但整体为中性声明，无明显负面事件。,0.9,Circle CEO 表示 USDC 不太可能用于伊朗相关通行费，并说明资产冻结机制。,,0.98,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,"以太坊基金会完成 ETH Rangers 计划，追回超 580 万美元 以太坊基金会联合 Secureum、The Red Guild 及 Security Alliance（SEAL）发起的 ETH Rangers 计划已完成六个月运行。据 BlockBeats 报道，17 名资助获得者的阶段性成果正式公布。

综合成果包括协助追回或冻结资金超 580 万美元，记录和报告漏洞、客户端缺陷及概念验证（PoC）超过 785 个，识别约 100 名渗透入 Web3 组织的国家支持黑客。

SunSec 与 DeFiHackLabs 社区构建了涵盖 620 余个 PoC 的 DeFi 事件检索平台，并与 HITCON CTF 合作设计了 Web3 安全挑战赛。Ketman Project 向约 53 个项目发出预警，识别约 100 名伪装潜伏于区块链项目中的朝鲜 IT 人员。",2026-04-16 22:23:43,15.0,98.0,83.0,low,high,False,[],链上漏洞 / 攻击风险,无明显风险,链上漏洞 / 攻击风险,False,新闻主要报道以太坊基金会安全计划的积极成果，如追回资金和识别漏洞，未涉及负面风险事件。,0.95,以太坊基金会完成ETH Rangers计划，追回超580万美元并识别安全漏洞。,,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
